Fight_URL,Event_Name,Event_URL,Fight_Title,Method,Round_Finished,Referee,Stop_Time,F1_URL,F1_First,F1_Last,F1_Status,F1_KD,F1_Total_Str_Landed,F1_Total_Str_Attempted,F1_Sig_Str_Landed,F1_Sig_Str_Attempted,F1_Sig_Str_Head_Landed,F1_Sig_Str_Head_Attempted,F1_Sig_Str_Body_Landed,F1_Sig_Str_Body_Attempted,F1_Sig_Str_Leg_Landed,F1_Sig_Str_Leg_Attempted,F1_Sig_Str_Distance_Landed,F1_Sig_Str_Distance_Attempted,F1_Sig_Str_Clinch_Landed,F1_Sig_Str_Clinch_Attempted,F1_Sig_Str_Ground_Landed,F1_Sig_Str_Ground_Attempted,F1_TD_Landed,F1_TD_Attempted,F1_Sub_Attempted,F1_Rev,F1_CTRL_TIME,F2_URL,F2_First,F2_Last,F2_Status,F2_KD,F2_Total_Str_Landed,F2_Total_Str_Attempted,F2_Sig_Str_Landed,F2_Sig_Str_Attempted,F2_TD_Landed,F2_TD_Attempted,F2_Sub_Attempted,F2_Rev,F2_CTRL_TIME,F2_Sig_Str_Head_Landed,F2_Sig_Str_Head_Attempted,F2_Sig_Str_Body_Landed,F2_Sig_Str_Body_Attempted,F2_Sig_Str_Leg_Landed,F2_Sig_Str_Leg_Attempted,F2_Sig_Str_Distance_Landed,F2_Sig_Str_Distance_Attempted,F2_Sig_Str_Clinch_Landed,F2_Sig_Str_Clinch_Attempted,F2_Sig_Str_Ground_Landed,F2_Sig_Str_Ground_Attempted
http://www.ufcstats.com/fight-details/8d19fbf7f27c1d53,DREAM 4: Middleweight Grand Prix 2008 2nd Round,http://www.ufcstats.com/event-details/01daf32100ed7517,Lightweight Bout,Submission,1,Daisuke Noguchi,5:12,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,20,25,8,13,7,10,1,3,0,0,1,3,0,0,7,10,2,2,2,0,--,http://www.ufcstats.com/fighter-details/d5ae8074631762fc,Katsuhiko,Nagata,L,0,3,10,0,4,0,0,0,0,--,0,4,0,0,0,0,0,4,0,0,0,0
http://www.ufcstats.com/fight-details/3ea14584d775efc9,DREAM 7: Featherweight Grand Prix 2009 1st Round,http://www.ufcstats.com/event-details/89b8d1bf1ff09d1d,Welterweight Bout,Submission,1,Daisuke Noguchi,5:58,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,26,27,2,2,0,0,2,2,0,0,0,0,0,0,2,2,1,3,3,1,--,http://www.ufcstats.com/fighter-details/70167689d6a01793,David,Gardner,L,0,24,27,1,1,0,0,0,0,--,0,0,0,0,1,1,1,1,0,0,0,0
http://www.ufcstats.com/fight-details/a89033f7d7e4d52d,DREAM 5: Lightweight Grand Prix 2008 Final Round,http://www.ufcstats.com/event-details/a56607a451e4c70d,Lightweight Bout,Decision - Unanimous,2,Daisuke Noguchi,5:00,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,20,26,4,7,3,6,1,1,0,0,1,3,1,2,2,2,2,2,5,1,--,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,Caol,Uno,L,0,47,63,17,31,0,0,0,2,--,7,20,8,8,2,3,1,5,1,1,15,25
http://www.ufcstats.com/fight-details/a33a807420802954,DREAM 1: Lightweight Grand Prix 2008 1st Round,http://www.ufcstats.com/event-details/cc300e9aa3063431,Lightweight Bout,Could Not Continue,1,Yuji Shimada,3:46,http://www.ufcstats.com/fighter-details/2a74bbba57058f12,Gesias,Cavalcante,NC,0,10,30,9,29,2,21,4,5,3,3,3,21,0,0,6,8,1,1,0,0,--,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,NC,0,4,12,4,12,0,1,0,0,--,0,6,4,6,0,0,4,8,0,4,0,0
http://www.ufcstats.com/fight-details/ab0afaa93bbbfbc0,DREAM 2: Middleweight Grand Prix 2008 1st Round,http://www.ufcstats.com/event-details/7e69a4b0961aa555,Lightweight Bout,Decision - Unanimous,2,Daisuke Noguchi,5:00,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,90,106,8,16,7,15,1,1,0,0,0,0,8,16,0,0,1,4,9,0,--,http://www.ufcstats.com/fighter-details/2a74bbba57058f12,Gesias,Cavalcante,L,0,27,54,20,46,0,0,0,1,--,18,43,1,2,1,1,1,4,0,0,19,42
http://www.ufcstats.com/fight-details/75cb390623071c4f,Yarrenoka! - New Year's Eve 2007,http://www.ufcstats.com/event-details/c4b81cdecd5d6abe,Lightweight Bout,Decision - Unanimous,2,Yuji Shimada,5:00,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,134,180,24,41,20,36,4,5,0,0,2,7,0,0,22,34,1,1,6,1,--,http://www.ufcstats.com/fighter-details/b35d1650c78c2948,Bu-Kyung,Jung,L,0,20,28,3,10,2,2,2,0,--,3,10,0,0,0,0,3,10,0,0,0,0
http://www.ufcstats.com/fight-details/fd5832aa1ca446bc,PRIDE Shockwave 2006,http://www.ufcstats.com/event-details/0e041d43a47d2e4b,Lightweight Bout,Submission,1,Yuji Shimada,2:24,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,11,14,6,9,4,7,2,2,0,0,0,0,0,0,6,9,2,2,1,0,--,http://www.ufcstats.com/fighter-details/86e388ed20761ad9,Joachim,Hansen,L,0,10,13,2,3,0,0,0,0,--,1,2,0,0,1,1,1,1,0,0,1,2
http://www.ufcstats.com/fight-details/4ebf473fd3a4267d,PRIDE 34: Kamikaze,http://www.ufcstats.com/event-details/b76ed59283d3559c,Lightweight Bout,Submission,1,Moritaka Oshiro,1:33,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,--,http://www.ufcstats.com/fighter-details/7abce81b72fbbd9b,Brian,Lo-A-Njoe,L,0,9,17,6,14,0,0,0,1,--,3,11,3,3,0,0,1,2,0,0,5,12
http://www.ufcstats.com/fight-details/26ae2bd6732c8b7a,Shooto - Champion Carnival,http://www.ufcstats.com/event-details/7f9f528cb72a6ed1,Welterweight Bout,DQ,2,,0:05,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,6,12,1,5,0,3,0,1,1,1,1,3,0,2,0,0,0,1,4,1,--,http://www.ufcstats.com/fighter-details/896c322f56b8be5a,George,Sotiropoulos,L,0,9,12,6,8,0,0,0,0,--,2,2,0,0,4,6,4,6,0,0,2,2
http://www.ufcstats.com/fight-details/e19d1119ee688a15,Shooto - Back to Our Roots 1,http://www.ufcstats.com/event-details/99dd0147dc4ef80c,Welterweight Bout,Decision - Split,3,,5:00,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,70,71,6,7,5,6,0,0,1,1,4,5,2,2,0,0,0,1,5,0,--,http://www.ufcstats.com/fighter-details/9c37681096c6f3a9,Akira,Kikuchi,L,0,86,129,55,98,2,5,0,0,--,6,35,14,16,35,47,6,26,35,46,14,26
http://www.ufcstats.com/fight-details/db737d568ea1fdb2,Shooto 2005 11/6,http://www.ufcstats.com/event-details/4f74c8be51db8a37,Welterweight Bout,TKO - Doctor's Stoppage,1,,2:10,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,27,35,13,20,13,19,0,1,0,0,0,1,5,8,8,11,0,0,2,1,--,http://www.ufcstats.com/fighter-details/9d4522df6fc49a47,Kuniyoshi,Hironaka,L,0,4,6,2,3,0,0,0,0,--,2,2,0,0,0,1,1,2,0,0,1,1
http://www.ufcstats.com/fight-details/6e41cb60eefb5f56,PRIDE Bushido 13,http://www.ufcstats.com/event-details/ed73c85164a5f5a4,Lightweight Bout,Submission,1,Moritaka Oshiro,3:57,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,17,18,5,6,0,1,2,2,3,3,3,4,2,2,0,0,0,2,2,1,--,http://www.ufcstats.com/fighter-details/73321668ff977f1b,Clay,French,L,0,7,13,6,12,0,0,0,0,--,5,11,1,1,0,0,3,8,3,3,0,1
http://www.ufcstats.com/fight-details/e08cdb8ed788e4b4,DEEP 16,http://www.ufcstats.com/event-details/22ee260735da0d58,Welterweight Bout,KO/TKO,1,Daisuke Noguchi,4:29,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,L,0,10,16,4,10,3,9,1,1,0,0,1,5,0,0,3,5,2,4,0,0,--,http://www.ufcstats.com/fighter-details/95eb112a85601a0a,Jutaro,Nakao,W,1,10,12,5,7,0,0,0,0,--,5,7,0,0,0,0,2,4,0,0,3,3
http://www.ufcstats.com/fight-details/4bf0be780f2d09be,UFC Fight Night: Lewis vs. Abdurakhimov,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29,Featherweight Bout,Decision - Unanimous,3,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago,dos,L,0,57,201,56,200,33,160,15,27,8,13,49,181,7,19,0,0,1,12,0,0,1:52,http://www.ufcstats.com/fighter-details/98d961097baaf308,Shane,Burgos,W,1,87,216,73,189,1,1,0,0,1:27,62,174,9,13,2,2,50,158,10,12,13,19
http://www.ufcstats.com/fight-details/9ad1d551dce8e3fd,Shooto 2005 1/29,http://www.ufcstats.com/event-details/1975c2272ba40e71,Welterweight Bout,Submission,1,,2:22,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,1,3,1,3,1,2,0,1,0,0,0,1,1,2,0,0,0,1,1,0,--,http://www.ufcstats.com/fighter-details/cd12227edd3f134b,Keith,Wisniewski,L,0,12,12,8,8,0,1,0,0,--,1,1,6,6,1,1,1,1,7,7,0,0
http://www.ufcstats.com/fight-details/20ca6639daaa5a4f,PRIDE Bushido 12,http://www.ufcstats.com/event-details/1ccf4e7caff270df,Lightweight Bout,Submission,1,Daisuke Noguchi,1:58,http://www.ufcstats.com/fighter-details/79ded75550efc139,Shinya,Aoki,W,0,44,45,2,3,0,0,1,2,1,1,1,2,1,1,0,0,0,0,1,0,--,http://www.ufcstats.com/fighter-details/b2f743746e8dcfa2,Jason,Black,L,0,2,4,0,2,0,0,0,0,--,0,2,0,0,0,0,0,2,0,0,0,0
http://www.ufcstats.com/fight-details/f9e672ec431fed3f,UFC on FOX: Lawler vs Brown,http://www.ufcstats.com/event-details/05fbfe628658c538,Lightweight Bout,Decision - Unanimous,3,Mike Beltran,5:00,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh,Arreola,L,0,30,73,30,73,9,46,16,18,5,9,26,68,1,2,3,3,2,2,0,0,0:10,http://www.ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago,dos,W,0,88,195,62,163,0,0,0,0,3:25,20,102,8,19,34,42,38,127,24,35,0,1
http://www.ufcstats.com/fight-details/777df8b5e28f42ff,UFC 191: Johnson vs Dodson 2,http://www.ufcstats.com/event-details/82f5c81f4e3c3eb5,Featherweight Bout,Decision - Split,3,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/cc900c6a71ed23f3,Clay,Collard,L,1,136,264,84,210,60,178,18,24,6,8,60,174,9,12,15,24,1,2,0,0,2:16,http://www.ufcstats.com/fighter-details/8ce87f7e3a9baed2,Tiago,dos,W,0,73,146,52,122,1,4,1,2,3:37,25,85,17,26,10,11,45,109,6,12,1,1
http://www.ufcstats.com/fight-details/27c9e025e06b9f93,Impact FC 1,http://www.ufcstats.com/event-details/473ce3aa581251a2,Heavyweight Bout,KO/TKO,1,John McCarthy,2:45,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead,Josh,Barnett,W,0,35,52,24,41,19,36,5,5,0,0,0,0,4,7,20,34,2,3,0,0,--,http://www.ufcstats.com/fighter-details/b51f6791c794e289,Geronimo,dos,L,0,5,11,3,9,0,0,0,0,--,3,9,0,0,0,0,0,5,3,4,0,0
http://www.ufcstats.com/fight-details/c7bc8750e9503805,UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/event-details/aa3153a9941b4d44,Featherweight Bout,Decision - Unanimous,3,Eduardo Herdy,5:00,http://www.ufcstats.com/fighter-details/776a58a67665a171,Nad,Narimani,W,0,111,220,84,186,63,160,9,12,12,14,57,149,10,11,17,26,1,5,0,0,4:40,http://www.ufcstats.com/fighter-details/bbc9ab95fa766493,Anderson,Dos,L,0,50,174,46,170,0,1,1,0,0:18,32,154,7,8,7,8,39,160,5,6,2,4
http://www.ufcstats.com/fight-details/2ef54419defb2364,UFC Fight Night: Blaydes vs. Dos Santos,http://www.ufcstats.com/event-details/44aa652b181bcf68,Welterweight Bout,Decision - Unanimous,3,Kevin MacDonald,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,23,52,14,36,2,23,4,4,8,9,14,36,0,0,0,0,0,1,0,0,0:41,http://www.ufcstats.com/fighter-details/c58f51dedb310998,Michael,Chiesa,W,0,54,107,9,51,6,8,0,0,10:13,6,45,2,5,1,1,9,49,0,1,0,1
http://www.ufcstats.com/fight-details/317e6940e8bf5290,UFC Fight Night: Machida vs Dollaway,http://www.ufcstats.com/event-details/4e5bbc4566049cbf,Middleweight Bout,KO/TKO,2,Eduardo Herdy,1:01,http://www.ufcstats.com/fighter-details/7e47047d0971d566,Daniel,Sarafian,W,0,24,46,24,46,11,33,5,5,8,8,24,46,0,0,0,0,0,2,0,0,0:20,http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,Antonio,Dos,L,1,39,75,37,73,0,0,0,0,1:17,23,56,5,8,9,9,32,64,3,4,2,5
http://www.ufcstats.com/fight-details/e00da416750f75a9,UFC Fight Night: Jedrzejczyk vs Penne,http://www.ufcstats.com/event-details/194fc025f9355db6,Middleweight Bout,KO/TKO,1,Leon Roberts,2:52,http://www.ufcstats.com/fighter-details/06827d70c53ff0d9,Scott,Askham,W,2,12,17,11,16,7,11,2,3,2,2,7,8,3,7,1,1,0,1,0,0,0:05,http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,Antonio,Dos,L,0,13,24,11,21,0,1,0,0,1:16,9,18,0,1,2,2,6,12,5,9,0,0
http://www.ufcstats.com/fight-details/80cb3cf9134b677c,UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,Lightweight Bout,Decision - Split,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/e5010b1b94ca5755,Paul,Felder,L,0,134,226,98,190,64,147,20,29,14,14,76,161,21,28,1,1,1,2,0,0,1:40,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,155,231,92,162,6,22,0,0,14:15,53,113,35,45,4,4,61,125,26,29,5,8
http://www.ufcstats.com/fight-details/d401522de73b7bee,UFC Fight Night: Dos Anjos vs. Lee,http://www.ufcstats.com/event-details/6b8f28da9a483049,Welterweight Bout,Submission,4,Dan Miragliotta,3:47,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,75,126,60,111,36,83,17,21,7,7,33,80,18,20,9,11,4,7,1,1,3:53,http://www.ufcstats.com/fighter-details/ee9ebceabfd16fa7,Kevin,Lee,L,0,40,102,35,97,6,16,0,0,8:42,23,79,10,16,2,2,27,86,7,10,1,1
http://www.ufcstats.com/fight-details/eb6f80ccaf2a3dbc,UFC 225: Whittaker vs. Romero 2,http://www.ufcstats.com/event-details/2eae41f61776c60f,UFC Interim Welterweight Title Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,130,223,105,198,54,139,37,45,14,14,70,163,32,32,3,3,3,6,0,0,2:14,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,Colby,Covington,W,0,142,346,99,296,7,18,0,0,12:37,54,229,14,33,31,34,90,278,8,16,1,2
http://www.ufcstats.com/fight-details/0d077813b6164fe1,The Ultimate Fighter: Heavy Hitters Finale,http://www.ufcstats.com/event-details/c7ac79839e86ce33,Welterweight Bout,Decision - Unanimous,5,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,84,138,62,112,27,74,19,20,16,18,35,83,22,24,5,5,0,1,2,1,0:21,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru,Usman,W,0,227,334,130,223,12,18,0,0,18:27,95,183,29,34,6,6,48,111,33,43,49,69
http://www.ufcstats.com/fight-details/d9375ede2ec2f924,UFC Fight Night: Lawler vs. Dos Anjos,http://www.ufcstats.com/event-details/eaa0a728cc91ef60,Welterweight Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,L,0,137,267,86,212,53,171,32,40,1,1,48,159,38,53,0,0,0,0,0,0,4:24,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,219,343,172,291,2,7,0,0,7:53,100,199,48,64,24,28,104,203,58,78,10,10
http://www.ufcstats.com/fight-details/39e6cba2480c6d82,UFC 185: Pettis vs Dos Anjos,http://www.ufcstats.com/event-details/f54200f1dfb9b5d4,UFC Lightweight Title Bout,Decision - Unanimous,5,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,Anthony,Pettis,L,0,96,205,54,162,38,141,11,16,5,5,53,158,1,3,0,1,0,1,0,0,0:52,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,144,233,90,171,9,10,0,0,14:42,44,113,27,37,19,21,58,124,11,17,21,30
http://www.ufcstats.com/fight-details/b6082b551288aa5a,UFC 215: Nunes vs Shevchenko 2,http://www.ufcstats.com/event-details/d86e913c548c07c2,Welterweight Bout,Submission,1,Yves Lavigne,3:43,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Neil,Magny,L,0,5,9,1,5,0,3,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,17,21,13,16,0,0,1,0,3:20,11,14,1,1,1,1,1,1,0,0,12,15
http://www.ufcstats.com/fight-details/a69a155a25b84679,UFC Fight Night: Holm vs. Correia,http://www.ufcstats.com/event-details/353de740bb6c7e75,Welterweight Bout,Decision - Unanimous,3,Greg Kleynjans,5:00,http://www.ufcstats.com/fighter-details/0749d968e932df53,Tarec,Saffiedine,L,0,71,151,60,139,34,112,14,15,12,12,44,119,16,20,0,0,1,1,0,0,3:41,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,91,169,81,158,1,5,1,0,3:29,35,99,37,49,9,10,56,125,20,26,5,7
http://www.ufcstats.com/fight-details/81f287d035190506,UFC on FOX: Dos Anjos vs. Cowboy 2,http://www.ufcstats.com/event-details/80d918336163b80c,UFC Lightweight Title Bout,KO/TKO,1,Herb Dean,1:06,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,26,44,26,44,21,39,4,4,1,1,19,31,1,2,6,11,0,0,0,0,0:09,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Donald,Cerrone,L,0,4,7,4,7,0,1,0,0,0:00,2,5,1,1,1,1,4,7,0,0,0,0
http://www.ufcstats.com/fight-details/9220acccebf14a46,UFC Fight Night: Dos Anjos vs. Ferguson,http://www.ufcstats.com/event-details/6083f497c22cc075,Lightweight Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,126,281,121,276,84,223,18,33,19,20,119,271,1,1,1,4,0,5,0,0,0:30,http://www.ufcstats.com/fighter-details/22a92d7f62195791,Tony,Ferguson,W,0,200,402,199,401,0,2,0,0,0:00,126,312,28,42,45,47,196,397,3,4,0,0
http://www.ufcstats.com/fight-details/ca17e1385ef98e57,UFC Fight Night: Condit vs Kampmann 2,http://www.ufcstats.com/event-details/e5c38954c006f15c,Lightweight Bout,Decision - Unanimous,3,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Donald,Cerrone,L,0,43,83,40,80,9,34,21,34,10,12,37,77,3,3,0,0,1,1,0,0,1:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,1,58,128,39,109,2,6,0,0,3:50,21,78,14,25,4,6,30,91,1,1,8,17
http://www.ufcstats.com/fight-details/351532f2fe6804d1,UFC Fight Night: Henderson vs Dos Anjos,http://www.ufcstats.com/event-details/063649e21bc9d6d5,Lightweight Bout,KO/TKO,1,John McCarthy,2:31,http://www.ufcstats.com/fighter-details/2676b28836a5a836,Benson,Henderson,L,0,10,27,10,27,3,18,4,6,3,3,10,27,0,0,0,0,0,1,0,0,0:02,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,1,18,30,18,30,0,0,0,0,0:02,11,22,4,5,3,3,15,25,2,2,1,3
http://www.ufcstats.com/fight-details/9d1722fb8b83a92a,UFC on FOX: Werdum vs Browne,http://www.ufcstats.com/event-details/a421465acbe59c77,Lightweight Bout,Decision - Unanimous,3,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,40,76,20,56,11,39,7,14,2,3,18,52,1,3,1,1,0,1,0,0,0:13,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,Khabib,Nurmagomedov,W,0,72,135,36,97,6,12,0,0,9:47,24,83,6,8,6,6,14,72,4,4,18,21
http://www.ufcstats.com/fight-details/b97d2f97d109cfc8,UFC Fight Night: Henderson vs Khabilov,http://www.ufcstats.com/event-details/1fcfc3709fe58151,Lightweight Bout,KO/TKO,2,Kevin Mulhall,3:36,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,1,53,85,36,68,24,52,11,15,1,1,25,55,2,3,9,10,2,2,3,0,1:52,http://www.ufcstats.com/fighter-details/e5d03e4d966126bd,Jason,High,L,0,26,67,24,64,3,3,0,0,2:54,21,56,2,7,1,1,18,57,4,4,2,3
http://www.ufcstats.com/fight-details/a65cf6951e097273,UFC 154: St-Pierre vs Condit,http://www.ufcstats.com/event-details/d41937647eae9a34,Lightweight Bout,Decision - Unanimous,3,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,Mark,Bocek,L,0,33,73,19,59,4,38,3,6,12,15,12,47,7,12,0,0,0,11,1,0,3:42,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,90,172,54,134,4,5,0,0,4:09,33,103,14,21,7,10,26,90,20,30,8,14
http://www.ufcstats.com/fight-details/05f8696303709939,UFC on FX: Belfort vs. Rockhold,http://www.ufcstats.com/event-details/030f08370fd1c2bb,Lightweight Bout,Decision - Unanimous,3,Kevin Mulhall,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,86,204,66,183,35,137,15,26,16,20,56,167,10,16,0,0,0,2,0,0,0:42,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan,Dunham,L,0,90,295,68,270,3,7,0,0,2:40,60,253,5,13,3,4,55,247,11,19,2,4
http://www.ufcstats.com/fight-details/65171ae917df102f,UFC 132: Cruz vs Faber,http://www.ufcstats.com/event-details/83fd97284f4bb4a4,Lightweight Bout,KO/TKO,1,Yves Lavigne,0:59,http://www.ufcstats.com/fighter-details/896c322f56b8be5a,George,Sotiropoulos,L,0,2,24,2,24,0,18,1,3,1,3,2,24,0,0,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,1,2,10,2,10,0,0,0,0,0:03,1,8,0,0,1,2,2,10,0,0,0,0
http://www.ufcstats.com/fight-details/ade59be2e9bc1108,UFC on FUEL TV: Korean Zombie vs Poirier,http://www.ufcstats.com/event-details/8caca5857ce0e30b,Lightweight Bout,Submission,1,Todd McGovern,1:40,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,1,11,17,5,10,4,9,1,1,0,0,2,6,0,0,3,4,0,0,1,0,0:35,http://www.ufcstats.com/fighter-details/ece280745f8727b8,Kamal,Shalorus,L,0,2,12,2,12,0,1,0,0,0:00,1,11,1,1,0,0,1,11,1,1,0,0
http://www.ufcstats.com/fight-details/34e67c2b110f6b6a,UFC on FUEL TV: Munoz vs Weidman,http://www.ufcstats.com/event-details/d3b5ad3b15a64a18,Lightweight Bout,Decision - Unanimous,3,Marcos Rosales,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,68,108,51,85,19,48,0,0,32,37,25,53,21,26,5,6,6,17,0,0,6:45,http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2,Anthony,Njokuani,L,0,37,92,32,87,0,0,0,0,0:00,13,55,14,24,5,8,31,85,1,2,0,0
http://www.ufcstats.com/fight-details/9e99536eae6d709b,UFC 91: Couture vs Lesnar,http://www.ufcstats.com/event-details/a2b06ca02bca14c0,Lightweight Bout,KO/TKO,3,Steve Mazzagatti,0:39,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy,Stephens,W,1,33,60,22,46,13,36,5,6,4,4,9,26,1,1,12,19,0,0,0,2,2:22,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,37,48,9,18,4,6,2,0,5:09,4,12,0,0,5,6,8,16,1,2,0,0
http://www.ufcstats.com/fight-details/c4fa93a4f37a6ca7,UFC Fight Night: Maynard vs Diaz,http://www.ufcstats.com/event-details/58bc81376286b3d3,Lightweight Bout,Decision - Unanimous,3,Rick McCoy,5:00,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,W,0,99,183,42,112,37,100,1,2,4,10,15,58,2,2,25,52,5,8,2,0,8:17,http://www.ufcstats.com/fighter-details/a6959da32f0e6b5d,Kyle,Bradley,L,0,31,64,21,53,0,0,0,0,0:24,4,33,9,11,8,9,19,49,2,3,0,1
http://www.ufcstats.com/fight-details/3559cab3329e5431,UFC 117: Silva vs Sonnen,http://www.ufcstats.com/event-details/2f3f12002564bb55,Lightweight Bout,Submission,3,Herb Dean,1:51,http://www.ufcstats.com/fighter-details/c47df9303d318c67,Clay,Guida,W,0,47,123,19,90,10,80,3,4,6,6,11,79,4,5,4,6,2,6,0,0,4:31,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,29,76,17,64,1,4,0,0,0:51,11,51,3,5,3,8,13,60,3,3,1,1
http://www.ufcstats.com/fight-details/f1100f1bc6cbb351,UFC Fight Night: Condit vs Kampmann,http://www.ufcstats.com/event-details/04d5718ed2661e8c,Lightweight Bout,Decision - Unanimous,3,Mario Yamasaki,5:00,http://www.ufcstats.com/fighter-details/20205040232ed0f3,Tyson,Griffin,W,0,101,245,69,213,40,174,14,22,15,17,56,190,4,8,9,15,1,4,0,0,2:51,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,29,137,26,134,0,1,3,1,0:05,18,120,4,8,4,6,23,126,3,8,0,0
http://www.ufcstats.com/fight-details/a117805ab030b194,UFC 139: Shogun vs Henderson,http://www.ufcstats.com/event-details/0ec821423baa26bd,Lightweight Bout,Decision - Split,3,Jason McCoy,5:00,http://www.ufcstats.com/fighter-details/75e5fec9f72910ef,Gleison,Tibau,W,0,64,136,56,128,45,117,10,10,1,1,53,123,3,4,0,1,2,4,0,0,1:43,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,L,0,39,110,25,96,0,8,0,0,2:01,13,77,6,9,6,10,18,85,7,11,0,0
