F1_URL,F1_First,F1_Last,F2_URL,F2_First,F2_Last,Fight_URL,Fight_Date
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/87c0b1c696ddfb43,Jonathan,Pearce,,"Oct. 18, 2019"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/feaf00f3373435d6,Chris,Gruetzemacher,,"Apr. 07, 2018"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/c47df9303d318c67,Clay,Guida,,"Nov. 11, 2017"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/31a13532e724ca2b,Stevie,Ray,,"Apr. 22, 2017"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/bf43fed8f29e1671,Marcin,Held,,"Jan. 15, 2017"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Jim,Miller,,"Aug. 27, 2016"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,Diego,Sanchez,,"Jul. 09, 2016"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/e5c9de15bb58b1c6,Evan,Dunham,,"Dec. 11, 2015"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/3be081c29bf734d9,Takanori,Gomi,,"Jul. 25, 2015"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,Al,Iaquinta,,"Jan. 31, 2015"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/c58f51dedb310998,Michael,Chiesa,,"Sep. 05, 2014"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/86f582852a5b240a,Mac,Danzig,,"Dec. 14, 2013"
http://www.ufcstats.com/fighter-details/5449dcccd972ff83,Chatt,Lavender,http://www.ufcstats.com/fighter-details/6ad9058b7c7898b0,Tony,DeSouza,,"Nov. 03, 2001"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/511e82663651438d,Michael,Johnson,,"Aug. 17, 2013"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/d1941565abf50b16,Jim,Miller,,"Dec. 29, 2012"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/a54fc2d6fc224dc3,Jamie,Varner,,"Aug. 04, 2012"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,Anthony,Pettis,,"Feb. 25, 2012"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/ccd1299e0345e0ce,Melvin,Guillard,,"Oct. 08, 2011"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/2721bb808bb2523c,Curt,Warburton,,"Jun. 26, 2011"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/896c322f56b8be5a,George,Sotiropoulos,,"Nov. 20, 2010"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/ccba80d4820ef557,Gabe,Ruediger,,"Aug. 28, 2010"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/501b07aec9b8fc2d,Sam,Stout,,"Jan. 02, 2010"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy,Stephens,,"Feb. 07, 2009"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/a6959da32f0e6b5d,Kyle,Bradley,,"Sep. 17, 2008"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/cb139171ed1b69fe,Kenny,Florian,,"Apr. 02, 2008"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/02500fb9fd79a974,Jason,Reinhardt,,"Nov. 17, 2007"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/2b06b6ad5db63348,Brandon,Melendez,,"Jun. 23, 2007"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,Joe,Lauzon,http://www.ufcstats.com/fighter-details/44260175069b6276,Jens,Pulver,,"Sep. 23, 2006"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,Corey,Anderson,,"Mar. 05, 2016"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,Gian,Villante,,"Jul. 25, 2015"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/b7f38813485745da,Michael,Kuiper,,"Apr. 06, 2013"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/3591d0d5d382a381,Francis,Carmont,,"Nov. 17, 2012"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/2be6596a9db33bf5,Jason,MacDonald,,"May. 15, 2012"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/3a8176e15b9887c1,Chris,Weidman,,"Nov. 19, 2011"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2,Patrick,Cote,,"Oct. 23, 2010"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/dbaaf42313af90fa,Joe,Doerksen,,"May. 08, 2010"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/d5f820c11a121050,Aaron,Simpson,,"Jan. 11, 2010"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/5d7bdab5e03e3216,CB,Dollaway,,"Jul. 11, 2009"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,Tom,Lawlor,http://www.ufcstats.com/fighter-details/b959e8c7fd8390d2,Kyle,Kingsbury,,"Dec. 13, 2008"
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,Justin,Lawrence,http://www.ufcstats.com/fighter-details/361d49960a196976,Daniel,Pineda,,"Apr. 13, 2013"
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,Justin,Lawrence,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max,Holloway,,"Aug. 11, 2012"
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,Justin,Lawrence,http://www.ufcstats.com/fighter-details/8b260672a21d1fd6,John,Cofer,,"Jun. 01, 2012"
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,Justin,Lawrence,http://www.ufcstats.com/fighter-details/69d3fa376ff2595e,Max,Martyniouk,,"Dec. 04, 2010"
http://www.ufcstats.com/fighter-details/ce039df1994b18f0,Lance,Lawrence,http://www.ufcstats.com/fighter-details/9094a881a7513de3,Kevin,Syler,,"Jul. 16, 2019"
http://www.ufcstats.com/fighter-details/cd85b48dc880fabd,Horacio,Gutierrez,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,Teruto,Ishihara,,"Aug. 06, 2016"
http://www.ufcstats.com/fighter-details/cd85b48dc880fabd,Horacio,Gutierrez,http://www.ufcstats.com/fighter-details/be0b310a12eb80b4,Enrique,Barzola,,"Nov. 21, 2015"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Neil,Magny,,"Aug. 29, 2020"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,Colby,Covington,,"Aug. 03, 2019"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben,Askren,,"Mar. 02, 2019"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/6a2f7c151031653d,Rafael,Dos,,"Dec. 16, 2017"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Donald,Cerrone,,"Jul. 29, 2017"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/effd9de9937996f8,Tyron,Woodley,,"Jul. 30, 2016"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/f9f07bb5a43535ed,Carlos,Condit,,"Jan. 02, 2016"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory,MacDonald,,"Jul. 11, 2015"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/0941df56f6ac954b,Johny,Hendricks,,"Dec. 06, 2014"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/31123249b0bbf52e,Matt,Brown,,"Jul. 26, 2014"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/d81ac739417d7f53,Jake,Ellenberger,,"May. 24, 2014"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/0941df56f6ac954b,Johny,Hendricks,,"Mar. 15, 2014"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory,MacDonald,,"Nov. 16, 2013"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/fb8a3025ae722e64,Bobby,Voelker,,"Jul. 27, 2013"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/dd37fd509af89f15,Josh,Koscheck,,"Feb. 23, 2013"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/9450848a71d53776,Lorenz,Larkin,,"Jul. 14, 2012"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/1e327b281ef6a745,Adlan,Amagov,,"Jan. 07, 2012"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/3c660c90d48fc80d,Tim,Kennedy,,"Jul. 30, 2011"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare,Souza,,"Jan. 29, 2011"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,Matt,Lindland,,"Dec. 04, 2010"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,,"Jun. 16, 2010"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/e5767ed355a937c2,Melvin,Manhoef,,"Jan. 30, 2010"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/fe435e440b5de0ff,Jake,Shields,,"Jun. 06, 2009"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/3410cf010558dc8b,Scott,Smith,,"Jul. 26, 2008"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/3410cf010558dc8b,Scott,Smith,,"May. 31, 2008"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/90e7447d8b7f3f35,Murilo,Rua,,"Sep. 15, 2007"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/15515e797aedc137,Joey,Villasenor,,"Oct. 21, 2006"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,Evan,Tanner,,"Oct. 22, 2004"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/f57a8a52ca401ed9,Nick,Diaz,,"Apr. 02, 2004"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/91acd6910b802a9e,Chris,Lytle,,"Nov. 21, 2003"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/c3ea8deeba00462b,Pete,Spratt,,"Apr. 25, 2003"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/cb6783c39c01d896,Tiki,Ghosn,,"Nov. 22, 2002"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/21b1132949f2a9b0,Steve,Berger,,"Jun. 22, 2002"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,Robbie,Lawler,http://www.ufcstats.com/fighter-details/f2c8ebbeafd45f2b,Aaron,Riley,,"May. 10, 2002"
http://www.ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike,Guymon,http://www.ufcstats.com/fighter-details/322a56923b396b4d,DaMarques,Johnson,,"Jan. 22, 2011"
http://www.ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike,Guymon,http://www.ufcstats.com/fighter-details/22edaf53ad59a967,Daniel,Roberts,,"Oct. 23, 2010"
http://www.ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike,Guymon,http://www.ufcstats.com/fighter-details/ab8900ae1f1dfd4c,Yoshiyuki,Yoshida,,"May. 08, 2010"
http://www.ufcstats.com/fighter-details/eaea0fc7b76525a8,Mike,Guymon,http://www.ufcstats.com/fighter-details/cbd5d3cdd862e90e,Rory,MacDonald,,"Jan. 11, 2010"
http://www.ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie,Lawrence,http://www.ufcstats.com/fighter-details/ed2a8cc402173781,Vince,Cachero,,"Feb. 27, 2021"
http://www.ufcstats.com/fighter-details/e7e01e266a9d4342,Ronnie,Lawrence,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2,Jose,Johnson,,"Sep. 01, 2020"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/5f6f049d54728e88,Andre,Ewell,,"Feb. 13, 2021"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/7f6ed67d3ed3c036,Cody,Durden,,"Aug. 01, 2020"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/37098a6e6c27fb66,Vince,Morales,,"May. 30, 2020"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/9cfbfae5fa1fdd93,Geraldo,de,,"Aug. 10, 2019"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/35e1f9984ed64206,Ryan,MacDonald,,"Mar. 23, 2019"
http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,Chris,Gutierrez,http://www.ufcstats.com/fighter-details/b9f28e7045fdfce7,Raoni,Barcelos,,"Nov. 30, 2018"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/b84f34b425dfd24b,Ron,Keslar,,"Jan. 29, 2011"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/09a82bd51ff61376,Wayne,Phillips,,"Feb. 26, 2010"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/9b8a73b59be8d786,Waylon,Kennell,,"Apr. 11, 2009"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/3641a0d117e9bc6c,Tony,Johnson,,"Nov. 21, 2008"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/55e94a9b525dcf45,Kenneth,Seegrist,,"Sep. 20, 2008"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/160b931119c1bf91,Jesse,Gillespie,,"Jun. 27, 2008"
http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42,Eric,Lawson,http://www.ufcstats.com/fighter-details/0b534765dca35e71,Josh,Neal,,"Nov. 16, 2007"
http://www.ufcstats.com/fighter-details/777dea713da2441d,Valmir,Lazaro,http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93,Michel,Prazeres,,"Nov. 21, 2015"
http://www.ufcstats.com/fighter-details/777dea713da2441d,Valmir,Lazaro,http://www.ufcstats.com/fighter-details/8f6a18831a120817,James,Krause,,"Feb. 28, 2015"
http://www.ufcstats.com/fighter-details/777dea713da2441d,Valmir,Lazaro,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,James,Vick,,"Aug. 23, 2014"
http://www.ufcstats.com/fighter-details/49ee5024966efc0d,Mounir,Lazzez,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,Warlley,Alves,,"Jan. 20, 2021"
http://www.ufcstats.com/fighter-details/49ee5024966efc0d,Mounir,Lazzez,http://www.ufcstats.com/fighter-details/eae431e70064e046,Abdul,Razak,,"Jul. 15, 2020"
http://www.ufcstats.com/fighter-details/882b3f5a0774d575,Thanh,Le,http://www.ufcstats.com/fighter-details/4d25497994da569c,Lazar,Stojadinovic,,"Jul. 18, 2017"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael,Bisping,,"Aug. 23, 2014"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Rich,Franklin,,"Nov. 10, 2012"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2,Patrick,Cote,,"Jul. 07, 2012"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei,Silva,,"Nov. 19, 2011"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/3410cf010558dc8b,Scott,Smith,,"Jun. 26, 2010"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/3410cf010558dc8b,Scott,Smith,,"Dec. 19, 2009"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/fcaae0385b514f11,Frank,Shamrock,,"Mar. 29, 2008"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/2067a177a2842fbf,Sammy,Morgan,,"Nov. 16, 2007"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/253de74457bd6374,Tony,Fryklund,,"Jun. 22, 2007"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/c4b9296214f4c09c,Jason,Von,,"Dec. 08, 2006"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/c4c4c7dd26c15d91,Brian,Warren,,"Jun. 09, 2006"
http://www.ufcstats.com/fighter-details/d4f364dd076bb0e2,Cung,Le,http://www.ufcstats.com/fighter-details/c11036da9162cb5f,Mike,Altman,,"Mar. 10, 2006"
http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan,Leavitt,http://www.ufcstats.com/fighter-details/eb29176b03dfa888,Matt,Wiman,,"Dec. 05, 2020"
http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan,Leavitt,http://www.ufcstats.com/fighter-details/b5f44dcb863f595b,Luke,Flores,,"Aug. 04, 2020"
http://www.ufcstats.com/fighter-details/2d0b10789feafddb,Jerome,LeBanner,http://www.ufcstats.com/fighter-details/c8a49ff2acb6f3c5,Satoshi,Ishii,,"Dec. 31, 2010"
http://www.ufcstats.com/fighter-details/2d0b10789feafddb,Jerome,LeBanner,http://www.ufcstats.com/fighter-details/b0550072e5f0afa7,Yoshihiro,Akiyama,,"Mar. 26, 2005"
http://www.ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael,Lebout,http://www.ufcstats.com/fighter-details/31a13532e724ca2b,Stevie,Ray,,"Oct. 24, 2015"
http://www.ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael,Lebout,http://www.ufcstats.com/fighter-details/8f4eeaf7a0df7c1a,Teemu,Packalen,,"Jul. 18, 2015"
http://www.ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael,Lebout,http://www.ufcstats.com/fighter-details/1bcaac2d99b90fce,Sergio,Moraes,,"Apr. 11, 2015"
http://www.ufcstats.com/fighter-details/56ec58954158966a,Stephen,Ledbetter,http://www.ufcstats.com/fighter-details/a8ea84cbe1655f0a,Jeff,Curran,,"Aug. 05, 2007"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/e4277e87a789d687,Dustin,Jacoby,,"Oct. 31, 2020"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/c2a670b22d2e196f,Aleksa,Camur,,"Jan. 18, 2020"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/c21f26bbde777573,Johnny,Walker,,"Feb. 02, 2019"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/333b9e5c723ac873,Aleksandar,Rakic,,"Jul. 22, 2018"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/78d48d3874dacafd,Azunna,Anyanwu,,"Sep. 16, 2017"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/ad56b3f00ca38dfd,Mark,Godbeer,,"Nov. 19, 2016"
http://www.ufcstats.com/fighter-details/ba1e6cb3d43f7430,Justin,Ledet,http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,Chase,Sherman,,"Aug. 06, 2016"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/65578a75fa7900e3,Uriah,Hall,,"Dec. 28, 2013"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/8a70ceb3edbe757b,Andrew,Craig,,"Jul. 06, 2013"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,Derek,Brunson,,"Dec. 29, 2012"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/179f1948dc234f1f,Mark,Munoz,,"Nov. 05, 2011"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei,Silva,,"Jul. 02, 2011"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/579fcdfcabd23a7b,Brian,Stann,,"Jan. 01, 2011"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/b0550072e5f0afa7,Yoshihiro,Akiyama,,"Jul. 03, 2010"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/d5f820c11a121050,Aaron,Simpson,,"Jun. 19, 2010"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/53bb0d40905b87c0,Jay,Silva,,"Jan. 11, 2010"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/4f2fcbefb668689d,Jake,Rosholt,,"Aug. 29, 2009"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael,Bisping,,"Oct. 18, 2008"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/7f955f71fa2ce7ac,Alessio,Sakara,,"Mar. 01, 2008"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/6a92caba39b64752,Terry,Martin,,"Sep. 19, 2007"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/c8136ab8aa32c974,Kalib,Starnes,,"May. 26, 2007"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/2be6596a9db33bf5,Jason,MacDonald,,"Dec. 30, 2006"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/f8dc544e7077d014,Jorge,Santiago,,"Aug. 17, 2006"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,,"Jun. 28, 2006"
http://www.ufcstats.com/fighter-details/d43a048a880efdff,Chris,Leben,http://www.ufcstats.com/fighter-details/9583662df31d943f,Luigi,Fioravanti,,"Apr. 06, 2006"
